id,kode_provinsi,nama_provinsi,kode_kabupaten_kota_kemendagri,nama_kabupaten_kota_kemendagri,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa,bps_nama_desa,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa,kemendagri_nama_desa,status_sinyal,keberadaan_internet,kepemilikan_internet,ketersediaan_tower_bts,jarak_tower_terdekat,keberadaan_telkomsel,keberadaan_indosat,keberadaan_xl_axiata,keberadaan_operator_lain,operator_lainnya,tahun
4479,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080017,LEGOKHUNI,32.14.09,WANAYASA,32.14.09.2014,LEGOKHUNI,SINYAL LEMAH,TIDAK ADA,ADA,TIDAK ADA,1.0,ADA,TIDAK ADA,ADA,ADA,SMARTFREN,2021
4480,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080021,TARINGGUL TENGAH,32.14.09,WANAYASA,32.14.09.2015,TARINGGUL TENGAH,SINYAL LEMAH,ADA,TIDAK ADA,ADA,1.0,TIDAK ADA,ADA,TIDAK ADA,TIDAK ADA,0,2021
4481,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214090,PASAWAHAN,3214090011,PASAWAHAN ANYAR,32.14.10,PASAWAHAN,32.14.10.2001,PASAWAHANANYAR,SINYAL KUAT,ADA,TIDAK ADA,TIDAK ADA,0.0,ADA,ADA,ADA,ADA,0,2021
4482,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214090,PASAWAHAN,3214090020,PASAWAHAN,32.14.10,PASAWAHAN,32.14.10.2002,PASAWAHAN,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
4483,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214090,PASAWAHAN,3214090013,SAWAH KULON,32.14.10,PASAWAHAN,32.14.10.2003,SAWAHKULON,SINYAL KUAT,ADA,ADA,TIDAK ADA,2.0,ADA,ADA,ADA,ADA,0,2021
4484,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214090,PASAWAHAN,3214090009,CIHERANG,32.14.10,PASAWAHAN,32.14.10.2004,CIHERANG,SINYAL KUAT,ADA,TIDAK ADA,TIDAK ADA,0.005,ADA,ADA,ADA,ADA,TRI,2021
4485,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214090,PASAWAHAN,3214090010,CIDAHU,32.14.10,PASAWAHAN,32.14.10.2005,CIDAHU,SINYAL KUAT,TIDAK ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
4486,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214090,PASAWAHAN,3214090012,PASAWAHANKIDUL,32.14.10,PASAWAHAN,32.14.10.2006,PASAWAHANKIDUL,SINYAL KUAT,ADA,ADA,ADA,250.0,ADA,ADA,ADA,ADA,TRI,2021
4487,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214090,PASAWAHAN,3214090014,KERTAJAYA,32.14.10,PASAWAHAN,32.14.10.2007,KERTAJAYA,SINYAL KUAT,ADA,ADA,TIDAK ADA,1.0,ADA,ADA,ADA,ADA,"SMARTFREN, AXIS, XL, TELKOMSEL, INDOSAT",2021
4488,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214090,PASAWAHAN,3214090015,LEBAKANYAR,32.14.10,PASAWAHAN,32.14.10.2008,LEBAKANYAR,SINYAL KUAT,ADA,ADA,ADA,1000.0,ADA,ADA,ADA,ADA,TRI,2021
4489,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214090,PASAWAHAN,3214090018,SELAAWI,32.14.10,PASAWAHAN,32.14.10.2009,SELAAWI,SINYAL KUAT,TIDAK ADA,TIDAK ADA,TIDAK ADA,5.0,ADA,ADA,ADA,TIDAK ADA,0,2021
4490,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214090,PASAWAHAN,3214090019,MARGASARI,32.14.10,PASAWAHAN,32.14.10.2010,MARGASARI,SINYAL LEMAH,ADA,ADA,ADA,50.0,ADA,ADA,ADA,ADA,TRI,2021
4491,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214090,PASAWAHAN,3214090017,WARUNGKADU,32.14.10,PASAWAHAN,32.14.10.2011,WARUNGKADU,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
4492,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214090,PASAWAHAN,3214090016,CIHUNI,32.14.10,PASAWAHAN,32.14.10.2012,CIHUNI,SINYAL KUAT,ADA,ADA,TIDAK ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
4493,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070006,BOJONG BARAT,32.14.11,BOJONG,32.14.11.2001,BOJONG BARAT,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
4494,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070002,BOJONG TIMUR,32.14.11,BOJONG,32.14.11.2002,BOJONG TIMUR,SINYAL LEMAH,ADA,TIDAK ADA,TIDAK ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
4495,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070005,CIKERIS,32.14.11,BOJONG,32.14.11.2003,CIKERIS,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,"SMARTFREN, TRI",2021
4496,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070004,CIHANJAWAR,32.14.11,BOJONG,32.14.11.2004,CIHANJAWAR,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,AXIS,2021
4497,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070012,CIPEUNDEUY,32.14.11,BOJONG,32.14.11.2005,CIPEUNDEUY,SINYAL KUAT,ADA,ADA,TIDAK ADA,0.3,ADA,ADA,ADA,ADA,"XL, AXIS, TRI, SMARTFREN",2021
4498,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070013,CILEUNCA,32.14.11,BOJONG,32.14.11.2006,CILEUNCA,SINYAL KUAT,ADA,ADA,ADA,0.3,ADA,ADA,ADA,ADA,"TRI, SMARTFREN",2021
4499,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070001,CIBINGBIN,32.14.11,BOJONG,32.14.11.2007,CIBINGBIN,SINYAL KUAT,ADA,ADA,ADA,1000.0,ADA,ADA,ADA,ADA,"SMARTFREN, TRI",2021
4500,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070014,KERTASARI,32.14.11,BOJONG,32.14.11.2008,KERTASARI,SINYAL KUAT,ADA,ADA,ADA,5.0,ADA,ADA,ADA,ADA,"TRI, SMARTFREN",2021
4501,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070007,PANGKALAN,32.14.11,BOJONG,32.14.11.2009,PANGKALAN,SINYAL KUAT,ADA,ADA,TIDAK ADA,600.0,ADA,ADA,ADA,ADA,AXIS,2021
4502,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070009,PAWENANG,32.14.11,BOJONG,32.14.11.2010,PAWENANG,SINYAL LEMAH,ADA,ADA,TIDAK ADA,150.0,ADA,ADA,ADA,ADA,TRI,2021
4503,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070008,SUKAMANAH,32.14.11,BOJONG,32.14.11.2011,SUKAMANAH,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,0,2021
4504,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070011,SINDANGPANON,32.14.11,BOJONG,32.14.11.2012,SINDANGPANON,SINYAL KUAT,TIDAK ADA,ADA,TIDAK ADA,1.0,ADA,ADA,ADA,ADA,SMARTFREN,2021
4505,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070010,SINDANGSARI,32.14.11,BOJONG,32.14.11.2013,SINDANGSARI,SINYAL LEMAH,ADA,ADA,TIDAK ADA,8.0,ADA,ADA,ADA,TIDAK ADA,0,2021
4506,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070003,PASANGGRAHAN,32.14.11,BOJONG,32.14.11.2014,PASANGGRAHAN,SINYAL KUAT,ADA,ADA,TIDAK ADA,2.0,ADA,ADA,ADA,ADA,"SMARTFREN, TRI",2021
4507,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214101,BABAKANCIKAO,3214101009,CILANGKAP,32.14.12,BABAKANCIKAO,32.14.12.2001,CILANGKAP,SINYAL KUAT,ADA,ADA,ADA,0.3,ADA,ADA,ADA,ADA,TRI,2021
4508,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214101,BABAKANCIKAO,3214101008,CICADAS,32.14.12,BABAKANCIKAO,32.14.12.2002,CICADAS,SINYAL KUAT,ADA,TIDAK ADA,ADA,1.0,ADA,ADA,ADA,ADA,"TRI, AXIS",2021
4509,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214101,BABAKANCIKAO,3214101007,HEGARMANAH,32.14.12,BABAKANCIKAO,32.14.12.2003,HEGARMANAH,SINYAL KUAT,TIDAK ADA,ADA,ADA,100.0,ADA,ADA,ADA,ADA,"TELKOMSEL, TRI, XL",2021
4510,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214101,BABAKANCIKAO,3214101005,BABAKANCIKAO,32.14.12,BABAKANCIKAO,32.14.12.2004,BABAKANCIKAO,SINYAL KUAT,ADA,ADA,ADA,0.5,ADA,ADA,ADA,ADA,"AXIS, TRI",2021
4511,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214101,BABAKANCIKAO,3214101006,KADUMEKAR,32.14.12,BABAKANCIKAO,32.14.12.2005,KADUMEKAR,SINYAL KUAT,TIDAK ADA,ADA,ADA,300.0,ADA,ADA,ADA,ADA,SMARTFREN,2021
4512,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214101,BABAKANCIKAO,3214101001,MARACANG,32.14.12,BABAKANCIKAO,32.14.12.2006,MARANCANG,SINYAL KUAT,ADA,ADA,ADA,0.1,ADA,ADA,ADA,ADA,TRI,2021
4513,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214101,BABAKANCIKAO,3214101002,CIWARENG,32.14.12,BABAKANCIKAO,32.14.12.2007,CIWARENG,SINYAL KUAT,ADA,ADA,ADA,1000.0,ADA,ADA,ADA,ADA,"TRI, AXIS, BY.U",2021
4514,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214101,BABAKANCIKAO,3214101003,MULYAMEKAR,32.14.12,BABAKANCIKAO,32.14.12.2008,MULYAMEKAR,SINYAL KUAT,ADA,ADA,ADA,0.02,ADA,ADA,ADA,ADA,TRI,2021
4515,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214101,BABAKANCIKAO,3214101004,CIGELAM,32.14.12,BABAKANCIKAO,32.14.12.2009,CIGELAM,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
4516,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214112,BUNGURSARI,3214112001,CIWANGI,32.14.13,BUNGURSARI,32.14.13.2001,CIWANGI,SINYAL KUAT,ADA,ADA,ADA,2.0,ADA,ADA,ADA,TIDAK ADA,0,2021
4517,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214112,BUNGURSARI,3214112002,CIBENING,32.14.13,BUNGURSARI,32.14.13.2002,CIBENING,SINYAL KUAT,ADA,ADA,ADA,500.0,ADA,ADA,ADA,ADA,TELKOMSEL,2021
4518,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214112,BUNGURSARI,3214112003,BUNGURSARI,32.14.13,BUNGURSARI,32.14.13.2003,BUNGURSARI,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
4519,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214112,BUNGURSARI,3214112005,DANGDEUR,32.14.13,BUNGURSARI,32.14.13.2004,DANGDEUR,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,"AXIS, TRI",2021
4520,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214112,BUNGURSARI,3214112004,CIBUNGUR,32.14.13,BUNGURSARI,32.14.13.2005,CIBUNGUR,SINYAL KUAT,ADA,ADA,ADA,500.0,ADA,ADA,ADA,ADA,TRI,2021
4521,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214112,BUNGURSARI,3214112006,WANAKERTA,32.14.13,BUNGURSARI,32.14.13.2006,WANAKERTA,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,"TRI, SMARTFREN, AXIS, ESIA",2021
4522,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214112,BUNGURSARI,3214112007,CINANGKA,32.14.13,BUNGURSARI,32.14.13.2007,CINANGKA,SINYAL KUAT,ADA,ADA,ADA,10.0,ADA,ADA,ADA,TIDAK ADA,0,2021
4523,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214112,BUNGURSARI,3214112008,CIKOPO,32.14.13,BUNGURSARI,32.14.13.2008,CIKOPO,SINYAL KUAT,ADA,ADA,ADA,500.0,ADA,ADA,ADA,ADA,TRI,2021
4524,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214112,BUNGURSARI,3214112010,CIBODAS,32.14.13,BUNGURSARI,32.14.13.2009,CIBODAS,SINYAL LEMAH,TIDAK ADA,ADA,ADA,800.0,ADA,ADA,ADA,ADA,0,2021
4525,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214112,BUNGURSARI,3214112009,KARANGMUKTI,32.14.13,BUNGURSARI,32.14.13.2010,KARANGMUKTI,SINYAL LEMAH,ADA,ADA,ADA,500.0,ADA,ADA,ADA,ADA,TRI,2021
4526,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214111,CIBATU,3214111009,CIBATU,32.14.14,CIBATU,32.14.14.2001,CIBATU,SINYAL KUAT,ADA,ADA,ADA,500.0,ADA,ADA,ADA,ADA,TRI,2021
4527,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214111,CIBATU,3214111010,CILANDAK,32.14.14,CIBATU,32.14.14.2002,CILANDAK,SINYAL KUAT,ADA,TIDAK ADA,ADA,1.0,ADA,ADA,ADA,ADA,SMARTFREN,2021
4528,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214111,CIBATU,3214111008,KARYAMEKAR,32.14.14,CIBATU,32.14.14.2003,KARYAMEKAR,SINYAL KUAT,ADA,ADA,ADA,5.0,ADA,ADA,ADA,ADA,TRI,2021
4529,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214111,CIBATU,3214111006,CIPINANG,32.14.14,CIBATU,32.14.14.2004,CIPINANG,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,SMARTFREN,2021
4530,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214111,CIBATU,3214111007,CIPARUNGSARI,32.14.14,CIBATU,32.14.14.2005,CIPARUNGSARI,SINYAL KUAT,ADA,ADA,ADA,2.0,ADA,ADA,ADA,ADA,TRI,2021
4531,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214111,CIBATU,3214111004,CIRANGKONG,32.14.14,CIBATU,32.14.14.2006,CIRANGKONG,SINYAL KUAT,ADA,ADA,TIDAK ADA,5.0,ADA,ADA,ADA,ADA,TRI,2021
4532,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214111,CIBATU,3214111002,CIKADU,32.14.14,CIBATU,32.14.14.2007,CIKADU,SINYAL KUAT,TIDAK ADA,ADA,ADA,20.0,ADA,ADA,ADA,ADA,TRI,2021
4533,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214111,CIBATU,3214111003,CIBUKAMANAH,32.14.14,CIBATU,32.14.14.2008,CIBUKAMANAH,SINYAL LEMAH,ADA,ADA,ADA,5.0,ADA,ADA,ADA,ADA,SMARTFREN,2021
4534,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214111,CIBATU,3214111001,WANAWALI,32.14.14,CIBATU,32.14.14.2009,WANAWALI,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
4535,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214111,CIBATU,3214111005,CIPANCUR,32.14.14,CIBATU,32.14.14.2010,CIPANCUR,TIDAK ADA SINYAL,TIDAK ADA,ADA,TIDAK ADA,5.0,ADA,ADA,ADA,ADA,TRI,2021
4536,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214011,SUKASARI,3214011005,KUTAMANAH,32.14.15,SUKASARI,32.14.15.2001,KUTAMANAH,SINYAL LEMAH,ADA,ADA,ADA,4.0,ADA,ADA,ADA,ADA,AXIS,2021
4537,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214011,SUKASARI,3214011004,KERTAMANAH,32.14.15,SUKASARI,32.14.15.2002,KERTAMANAH,SINYAL KUAT,TIDAK ADA,TIDAK ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
4538,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214011,SUKASARI,3214011003,CIRIRIP,32.14.15,SUKASARI,32.14.15.2003,CIRIRIP,SINYAL KUAT,ADA,TIDAK ADA,TIDAK ADA,0.0,ADA,TIDAK ADA,ADA,TIDAK ADA,0,2021
4539,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214011,SUKASARI,3214011002,SUKASARI,32.14.15,SUKASARI,32.14.15.2004,SUKASARI,SINYAL LEMAH,TIDAK ADA,TIDAK ADA,TIDAK ADA,5.0,ADA,TIDAK ADA,ADA,TIDAK ADA,0,2021
4540,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214011,SUKASARI,3214011001,PARUNGBANTENG,32.14.15,SUKASARI,32.14.15.2005,PARUNGBANTENG,SINYAL LEMAH,ADA,ADA,TIDAK ADA,0.0,ADA,ADA,ADA,ADA,SMARTFREN,2021
4541,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214091,PONDOK SALAM,3214091009,PARAKANSALAM,32.14.16,PONDOKSALAM,32.14.16.2001,PARAKANSALAM,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
4542,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214091,PONDOK SALAM,3214091002,PONDOKBUNGUR,32.14.16,PONDOKSALAM,32.14.16.2002,PONDOKBUNGUR,SINYAL KUAT,ADA,TIDAK ADA,ADA,0.2,ADA,ADA,ADA,ADA,TRI,2021
4543,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214091,PONDOK SALAM,3214091003,SALEM,32.14.16,PONDOKSALAM,32.14.16.2003,SALEM,SINYAL KUAT,ADA,ADA,TIDAK ADA,1000.0,ADA,ADA,ADA,ADA,"TRI, AXIS",2021
4544,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214091,PONDOK SALAM,3214091004,GALUDRA,32.14.16,PONDOKSALAM,32.14.16.2004,GALUDRA,SINYAL KUAT,ADA,ADA,TIDAK ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
4545,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214091,PONDOK SALAM,3214091006,TANJUNGSARI,32.14.16,PONDOKSALAM,32.14.16.2005,TANJUNGSARI,SINYAL KUAT,ADA,ADA,ADA,0.65,ADA,ADA,ADA,ADA,SMARTFREN,2021
4546,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214091,PONDOK SALAM,3214091010,SALAM MULYA,32.14.16,PONDOKSALAM,32.14.16.2006,SALAMMULYA,SINYAL KUAT,ADA,ADA,TIDAK ADA,30.0,ADA,ADA,ADA,ADA,TRI,2021
4547,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214091,PONDOK SALAM,3214091007,SALAM JAYA,32.14.16,PONDOKSALAM,32.14.16.2007,SALAMJAYA,SINYAL KUAT,TIDAK ADA,ADA,TIDAK ADA,5.0,ADA,ADA,ADA,ADA,0,2021
4548,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214091,PONDOK SALAM,3214091001,BUNGUR JAYA,32.14.16,PONDOKSALAM,32.14.16.2008,BUNGURJAYA,SINYAL LEMAH,TIDAK ADA,TIDAK ADA,TIDAK ADA,1.0,ADA,ADA,ADA,ADA,SMARTFREN,2021
4549,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214091,PONDOK SALAM,3214091011,GURUDUG,32.14.16,PONDOKSALAM,32.14.16.2009,GURUDUG,SINYAL KUAT,ADA,ADA,TIDAK ADA,1.0,ADA,ADA,ADA,ADA,AXIS,2021
4550,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214091,PONDOK SALAM,3214091005,SUKAJADI,32.14.16,PONDOKSALAM,32.14.16.2010,SUKAJADI,SINYAL KUAT,TIDAK ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,0,2021
4551,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214091,PONDOK SALAM,3214091008,SITU,32.14.16,PONDOKSALAM,32.14.16.2011,SITU,SINYAL KUAT,ADA,ADA,TIDAK ADA,500.0,ADA,ADA,ADA,ADA,SMARTFREN,2021
4552,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081004,KIARAPEDES,32.14.17,KIARAPEDES,32.14.17.2001,KARANGPEDAS,SINYAL KUAT,TIDAK ADA,TIDAK ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
4553,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081003,CIRACAS,32.14.17,KIARAPEDES,32.14.17.2002,CIRACAS,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
4554,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081002,PARAKAN GAROKGEK,32.14.17,KIARAPEDES,32.14.17.2003,PARAKANGAROKGEK,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
4555,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081010,TARINGGUL LANDEUH,32.14.17,KIARAPEDES,32.14.17.2004,TARINGGULLANDEUH,SINYAL KUAT,ADA,TIDAK ADA,ADA,0.5,ADA,TIDAK ADA,ADA,ADA,"AXIS, TELKOMSEL, IM3",2021
4556,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081007,MEKARJAYA,32.14.17,KIARAPEDES,32.14.17.2005,MEKARJAYA,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
4557,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081008,MARGALUYU,32.14.17,KIARAPEDES,32.14.17.2006,MARGALUYU,SINYAL KUAT,ADA,ADA,ADA,2.0,ADA,ADA,ADA,ADA,AXIS,2021
4558,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081009,GARDU,32.14.17,KIARAPEDES,32.14.17.2007,GARDU,SINYAL KUAT,ADA,ADA,TIDAK ADA,400.0,TIDAK ADA,TIDAK ADA,ADA,ADA,AXIS,2021
4559,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081005,CIBEBER,32.14.17,KIARAPEDES,32.14.17.2008,CIBEBER,SINYAL KUAT,ADA,ADA,ADA,3.0,ADA,ADA,ADA,ADA,"AXIS, SMARTFREN",2021
4560,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081001,PUSAKAMULYA,32.14.17,KIARAPEDES,32.14.17.2009,PUSAKAMULYA,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
4561,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081006,SUMBERSARI,32.14.17,KIARAPEDES,32.14.17.2010,SUMBERSARI,SINYAL KUAT,ADA,ADA,TIDAK ADA,1.0,ADA,ADA,ADA,ADA,SMARTFREN,2021
4562,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215010,PANGKALAN,3215010015,CIPTASARI,32.15.02,PANGKALAN,32.15.02.2001,CIPTASARI,SINYAL LEMAH,ADA,TIDAK ADA,TIDAK ADA,11000.0,ADA,ADA,ADA,ADA,"TRI, SMARTFREN",2021
4563,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215010,PANGKALAN,3215010017,TAMANMEKAR,32.15.02,PANGKALAN,32.15.02.2002,TAMANMEKAR,SINYAL LEMAH,ADA,TIDAK ADA,TIDAK ADA,7000.0,ADA,ADA,ADA,ADA,"TRI, SMARTFREN",2021
4564,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215010,PANGKALAN,3215010016,TAMANSARI,32.15.02,PANGKALAN,32.15.02.2003,TAMANSARI,SINYAL LEMAH,ADA,TIDAK ADA,ADA,2000.0,ADA,ADA,ADA,ADA,"TRI, SMARTFREN",2021
4565,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215010,PANGKALAN,3215010014,JATILAKSANA,32.15.02,PANGKALAN,32.15.02.2004,JATILAKSANA,SINYAL KUAT,ADA,TIDAK ADA,ADA,1.0,ADA,ADA,ADA,ADA,"TRI, AXIS",2021
4566,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215010,PANGKALAN,3215010012,CINTAASIH,32.15.02,PANGKALAN,32.15.02.2005,CINTAASIH,SINYAL KUAT,ADA,TIDAK ADA,TIDAK ADA,10000.0,ADA,ADA,ADA,ADA,"TRI, AXIS",2021
4567,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215010,PANGKALAN,3215010011,KERTASARI,32.15.02,PANGKALAN,32.15.02.2006,KERTASARI,SINYAL KUAT,ADA,ADA,TIDAK ADA,30000.0,ADA,ADA,ADA,ADA,"TRI, AXIS",2021
4568,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215010,PANGKALAN,3215010013,MULANGSARI,32.15.02,PANGKALAN,32.15.02.2007,MULANGSARI,SINYAL LEMAH,ADA,TIDAK ADA,ADA,10000.0,ADA,ADA,ADA,ADA,"TRI, AXIS",2021
4569,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215010,PANGKALAN,3215010001,MEDALSARI,32.15.02,PANGKALAN,32.15.02.2008,MEDALSARI,SINYAL LEMAH,ADA,TIDAK ADA,TIDAK ADA,80000.0,ADA,ADA,TIDAK ADA,TIDAK ADA,0,2021
4570,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215031,TELUKJAMBE TIMUR,3215031003,TELUKJAMBE,32.15.03,TELUKJAMBE TIMUR,32.15.03.2001,TELUKJAMBE,SINYAL KUAT,ADA,ADA,TIDAK ADA,1.0,ADA,ADA,ADA,TIDAK ADA,0,2021
